Model,MDO4104C
Firmware Version,1.10

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,1e-06,
Horizontal Delay,0,
Sample Interval,1e-09,
Record Length,10000,
Gating,0.0% to 100.0%,
Probe Attenuation,0.001,10
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,1e-06,20
Vertical Position,0,0
,,
,,
,,
Label,,
TIME,CH2,CH3
-4.406e-06,2.1875e-09,-14.9906
-4.405e-06,3.4375e-09,-14.9625
-4.404e-06,3.125e-09,-14.9969
-4.403e-06,-5.78125e-09,-15.0281
-4.402e-06,-4.53125e-09,-15.0875
-4.401e-06,1.5625e-09,-15.1125
-4.400e-06,9.0625e-09,-15.1469
-4.399e-06,2.4375e-08,-15.0188
-4.398e-06,2.95313e-08,-15.0469
-4.397e-06,2.78125e-08,-15.1562
-4.396e-06,3.17188e-08,-15.0781
-4.395e-06,2.89063e-08,-15.175
-4.394e-06,3.59375e-08,-15.025
-4.393e-06,4.35937e-08,-15.0156
-4.392e-06,4.29687e-08,-15.0031
-4.391e-06,4.34375e-08,-14.9719
-4.390e-06,3.57813e-08,-14.9781
-4.389e-06,4.9375e-08,-14.925
-4.388e-06,4.35937e-08,-15.025
-4.387e-06,4.9375e-08,-15.0031
-4.386e-06,4.85937e-08,-15.025
-4.385e-06,4.96875e-08,-15.0813
-4.384e-06,5.53125e-08,-14.9313
-4.383e-06,5.76563e-08,-15.0531
-4.382e-06,5.76563e-08,-15.1
-4.381e-06,5.89062e-08,-15.0125
-4.380e-06,5.8125e-08,-14.9469
-4.379e-06,6.26562e-08,-15.0469
-4.378e-06,6.34375e-08,-15.0625
-4.377e-06,5.92188e-08,-15.1438
-4.376e-06,6.32813e-08,-15.0719
-4.375e-06,7.32812e-08,-15.0031
-4.374e-06,7.04688e-08,-15.0969
-4.373e-06,7.1875e-08,-15.1188
-4.372e-06,7.125e-08,-15.0938
-4.371e-06,7.07812e-08,-15.0813
-4.370e-06,6.60938e-08,-15.0625
-4.369e-06,6.59375e-08,-15.0875
-4.368e-06,6.04688e-08,-15.15
-4.367e-06,6.57813e-08,-15
-4.366e-06,7.07812e-08,-15.0219
-4.365e-06,6.71875e-08,-15.1406
-4.364e-06,7e-08,-15.0219
-4.363e-06,6.84375e-08,-15.1406
-4.362e-06,7.14063e-08,-15.0438
-4.361e-06,6.90625e-08,-15.0438
-4.360e-06,6.92187e-08,-15.0219
-4.359e-06,7.10938e-08,-15.0781
-4.358e-06,6.75e-08,-15.0969
-4.357e-06,6.95312e-08,-14.975
-4.356e-06,6.92187e-08,-15.0563
-4.355e-06,6.92187e-08,-15.0719
-4.354e-06,7.1875e-08,-15.1125
-4.353e-06,6.79687e-08,-15.1906
-4.352e-06,7.29688e-08,-14.9375
-4.351e-06,6.59375e-08,-15.0719
-4.350e-06,6.10937e-08,-15.1156
-4.349e-06,6.59375e-08,-15.1031
-4.348e-06,6.59375e-08,-14.9438
-4.347e-06,6.51562e-08,-15.0625
-4.346e-06,6.375e-08,-15.0594
-4.345e-06,6.84375e-08,-15.1406
-4.344e-06,6.60938e-08,-15.1094
-4.343e-06,6.5e-08,-15.0625
-4.342e-06,6.6875e-08,-15.0969
-4.341e-06,7.75e-08,-15.1156
-4.340e-06,6.98438e-08,-14.9906
-4.339e-06,6.46875e-08,-15.075
-4.338e-06,7e-08,-15.0531
-4.337e-06,7.1875e-08,-15.1094
-4.336e-06,6.67187e-08,-15.1344
-4.335e-06,6.53125e-08,-15.0188
-4.334e-06,7.0625e-08,-15.0563
-4.333e-06,6.875e-08,-15.1656
-4.332e-06,6.875e-08,-15.1156
-4.331e-06,6.09375e-08,-15.1531
-4.330e-06,6.375e-08,-15.0469
-4.329e-06,6.57813e-08,-15.0312
-4.328e-06,5.39063e-08,-15.1313
-4.327e-06,4.96875e-08,-15.0844
-4.326e-06,4.29687e-08,-15.1344
-4.325e-06,5.125e-08,-15.0188
-4.324e-06,4.82813e-08,-15.0625
-4.323e-06,4.48438e-08,-15.1063
-4.322e-06,4.6875e-08,-15.1313
-4.321e-06,4.78125e-08,-15.1875
-4.320e-06,5.20312e-08,-14.975
-4.319e-06,4.375e-08,-15.1219
-4.318e-06,4.125e-08,-15.225
-4.317e-06,4.26563e-08,-15.0938
-4.316e-06,4.8125e-08,-14.9875
-4.315e-06,5.1875e-08,-15.0219
-4.314e-06,5.98437e-08,-15.0875
-4.313e-06,5.5e-08,-15.1438
-4.312e-06,5.35938e-08,-15.1375
-4.311e-06,5.89062e-08,-15.0344
-4.310e-06,5.57813e-08,-15.1063
-4.309e-06,6.40625e-08,-15.1375
-4.308e-06,6.54687e-08,-15.0594
-4.307e-06,6.67187e-08,-15.0625
-4.306e-06,6.75e-08,-15.0563
-4.305e-06,6.89063e-08,-15.1094
-4.304e-06,7.375e-08,-15.125
-4.303e-06,7.53125e-08,-15.0438
-4.302e-06,7.76562e-08,-15.0438
-4.301e-06,8.07813e-08,-15.2125
-4.300e-06,8.14063e-08,-15.1406
-4.299e-06,8e-08,-15.1781
-4.298e-06,8.20312e-08,-15.0656
-4.297e-06,8.92188e-08,-15.0844
-4.296e-06,8.71875e-08,-15.1
-4.295e-06,8.95313e-08,-15.1063
-4.294e-06,8.95313e-08,-15.0813
-4.293e-06,9e-08,-15.0281
-4.292e-06,8.15625e-08,-15.0875
-4.291e-06,8.46875e-08,-15.075
-4.290e-06,8.45312e-08,-15.1031
-4.289e-06,8.76563e-08,-15.15
-4.288e-06,8.96875e-08,-15
-4.287e-06,8.32812e-08,-15.1188
-4.286e-06,8.32812e-08,-15.2406
-4.285e-06,8.6875e-08,-15.0844
-4.284e-06,8e-08,-14.9844
-4.283e-06,7.75e-08,-15.0844
-4.282e-06,6.90625e-08,-15.1219
-4.281e-06,5.78125e-08,-15.1781
-4.280e-06,6.10937e-08,-15.0438
-4.279e-06,5.375e-08,-15.1
-4.278e-06,4.65625e-08,-15.1438
-4.277e-06,4.53125e-08,-15.1875
-4.276e-06,5.45313e-08,-15.0688
-4.275e-06,4.92187e-08,-15.0938
-4.274e-06,4.92187e-08,-15.0688
-4.273e-06,4.96875e-08,-15.1313
-4.272e-06,4.89063e-08,-15.1438
-4.271e-06,4.4375e-08,-15.0219
-4.270e-06,4.20313e-08,-15.0094
-4.269e-06,2.71875e-08,-15.1969
-4.268e-06,3.76563e-08,-15.125
-4.267e-06,3.65625e-08,-15.2469
-4.266e-06,4.26563e-08,-15.0469
-4.265e-06,5.15625e-08,-15.0563
-4.264e-06,5.14063e-08,-15.1625
-4.263e-06,5.39063e-08,-15.0969
-4.262e-06,5.53125e-08,-15.0625
-4.261e-06,5.23438e-08,-15.0406
-4.260e-06,4.39063e-08,-15.0656
-4.259e-06,5.09375e-08,-15.0656
-4.258e-06,5.25e-08,-15.0844
-4.257e-06,5.57813e-08,-15.1594
-4.256e-06,6.32813e-08,-15.0063
-4.255e-06,5.5625e-08,-15.1375
-4.254e-06,4.75e-08,-15.25
-4.253e-06,5.45313e-08,-15.0906
-4.252e-06,6.3125e-08,-15.025
-4.251e-06,5.6875e-08,-15.0844
-4.250e-06,5.26562e-08,-15.0906
-4.249e-06,4.75e-08,-15.1688
-4.248e-06,4.92187e-08,-15.1344
-4.247e-06,6.35937e-08,-15.0594
-4.246e-06,5.5625e-08,-15.1
-4.245e-06,5.875e-08,-15.1844
-4.244e-06,6.375e-08,-15.0906
-4.243e-06,5.45313e-08,-15.0344
-4.242e-06,5.3125e-08,-15.025
-4.241e-06,5.26562e-08,-15.1344
-4.240e-06,5.34375e-08,-15.1125
-4.239e-06,5.6875e-08,-15.0219
-4.238e-06,5.01563e-08,-15.0406
-4.237e-06,4e-08,-15.1938
-4.236e-06,4.48438e-08,-15.0875
-4.235e-06,4.59375e-08,-15.1844
-4.234e-06,4.1875e-08,-15.0625
-4.233e-06,3.96875e-08,-15.0594
-4.232e-06,3.70313e-08,-15.1219
-4.231e-06,3.4375e-08,-15.075
-4.230e-06,2.67187e-08,-15.0906
-4.229e-06,3.5e-08,-15.0188
-4.228e-06,3.5625e-08,-15.0719
-4.227e-06,3.60937e-08,-15.1031
-4.226e-06,2.39062e-08,-15.1438
-4.225e-06,2.32813e-08,-15.1719
-4.224e-06,2.6875e-08,-15.0125
-4.223e-06,2.10937e-08,-15.15
-4.222e-06,1.6875e-08,-15.2125
-4.221e-06,2.3125e-08,-15.0969
-4.220e-06,3.04687e-08,-15.0344
-4.219e-06,3.42188e-08,-15.0531
-4.218e-06,3.42188e-08,-15.0625
-4.217e-06,2.70312e-08,-15.175
-4.216e-06,2.73437e-08,-15.1219
-4.215e-06,2.85938e-08,-14.9969
-4.214e-06,3.5625e-08,-15.1156
-4.213e-06,4.20313e-08,-15.1313
-4.212e-06,3.67187e-08,-15.1063
-4.211e-06,3.20312e-08,-15.05
-4.210e-06,4.17187e-08,-15.0563
-4.209e-06,4.32813e-08,-15.1281
-4.208e-06,4.73438e-08,-15.1625
-4.207e-06,5.75e-08,-15.0625
-4.206e-06,6.15625e-08,-15.0344
-4.205e-06,5.90625e-08,-15.1719
-4.204e-06,5.9375e-08,-15.1094
-4.203e-06,5.8125e-08,-15.2031
-4.202e-06,5.96875e-08,-15.0625
-4.201e-06,5.21875e-08,-15.05
-4.200e-06,4.57812e-08,-15.1219
-4.199e-06,4.92187e-08,-15.0844
-4.198e-06,5.03125e-08,-15.0938
-4.197e-06,6.625e-08,-15.0438
-4.196e-06,6.4375e-08,-15.0688
-4.195e-06,5.35938e-08,-15.0875
-4.194e-06,5.0625e-08,-15.0938
-4.193e-06,5.5e-08,-15.1594
-4.192e-06,5.84375e-08,-14.9906
-4.191e-06,4.59375e-08,-15.1188
-4.190e-06,3.96875e-08,-15.2344
-4.189e-06,3.79688e-08,-15.0844
-4.188e-06,3.15625e-08,-14.9938
-4.187e-06,2.84375e-08,-15.0563
-4.186e-06,2.90625e-08,-15.075
-4.185e-06,2.92188e-08,-15.1406
-4.184e-06,3.51563e-08,-15.1
-4.183e-06,3.51563e-08,-15.0156
-4.182e-06,2.375e-08,-15.1125
-4.181e-06,3.34375e-08,-15.1219
-4.180e-06,3.875e-08,-15.0781
-4.179e-06,3.60937e-08,-15.0906
-4.178e-06,4.26563e-08,-15.0438
-4.177e-06,4.1875e-08,-15.125
-4.176e-06,3.40625e-08,-15.15
-4.175e-06,2.78125e-08,-15.0438
-4.174e-06,3.4375e-08,-15.1031
-4.173e-06,2.9375e-08,-15.175
-4.172e-06,2.8125e-08,-15.0844
-4.171e-06,2.25e-08,-15.1781
-4.170e-06,2.48438e-08,-15.0281
-4.169e-06,2.8125e-08,-14.975
-4.168e-06,2.65625e-08,-15.0938
-4.167e-06,3.125e-08,-15.1156
-4.166e-06,3.3125e-08,-15.1219
-4.165e-06,2.75e-08,-15.0312
-4.164e-06,2.21875e-08,-15.0844
-4.163e-06,3.79688e-08,-15.1188
-4.162e-06,3.125e-08,-15.1531
-4.161e-06,2.5625e-08,-15.15
-4.160e-06,2.3125e-08,-15.0125
-4.159e-06,1.90625e-08,-15.0813
-4.158e-06,1.375e-08,-15.2031
-4.157e-06,2.04687e-08,-15.0219
-4.156e-06,2.5625e-08,-14.9906
-4.155e-06,2.71875e-08,-15.0844
-4.154e-06,2.78125e-08,-15.0563
-4.153e-06,2.65625e-08,-15.1562
-4.152e-06,1.85938e-08,-15.1656
-4.151e-06,1.92188e-08,-15.0375
-4.150e-06,1.6875e-08,-15.0781
-4.149e-06,1.8125e-08,-15.1438
-4.148e-06,2.01562e-08,-15.1688
-4.147e-06,2.57813e-08,-15.0438
-4.146e-06,2.21875e-08,-15.0781
-4.145e-06,2.125e-08,-15.1219
-4.144e-06,2.39062e-08,-15.1094
-4.143e-06,2.54688e-08,-15.0031
-4.142e-06,2.20313e-08,-15.0344
-4.141e-06,1.75e-08,-15.175
-4.140e-06,1.84375e-08,-15.0469
-4.139e-06,1.01563e-08,-15.1938
-4.138e-06,1.625e-08,-15.0156
-4.137e-06,1.35938e-08,-14.9813
-4.136e-06,8.75e-09,-15.0844
-4.135e-06,1.14062e-08,-15.1156
-4.134e-06,7.96875e-09,-15.1188
-4.133e-06,1.3125e-08,-14.9781
-4.132e-06,1e-08,-15.0781
-4.131e-06,1.10937e-08,-15.1031
-4.130e-06,1.15625e-08,-15.1438
-4.129e-06,1.8125e-08,-15.1344
-4.128e-06,1.79688e-08,-15.0188
-4.127e-06,1.15625e-08,-15.1156
-4.126e-06,1e-08,-15.2719
-4.125e-06,2e-08,-15.1375
-4.124e-06,2.71875e-08,-14.9969
-4.123e-06,2.32813e-08,-15.0875
-4.122e-06,2.8125e-08,-15.1094
-4.121e-06,2.21875e-08,-15.1844
-4.120e-06,2.65625e-08,-15.1094
-4.119e-06,2.60938e-08,-15.0844
-4.118e-06,2.39062e-08,-15.1188
-4.117e-06,2.85938e-08,-15.1531
-4.116e-06,2.04687e-08,-15.1156
-4.115e-06,2e-08,-14.9844
-4.114e-06,1.84375e-08,-15.0375
-4.113e-06,1.73437e-08,-15.1281
-4.112e-06,1.625e-08,-15.0625
-4.111e-06,1.67187e-08,-15.0844
-4.110e-06,1.375e-08,-15.0406
-4.109e-06,2.03125e-09,-15.2031
-4.108e-06,2.65625e-09,-15.0969
-4.107e-06,7.65625e-09,-15.1625
-4.106e-06,1.67187e-08,-15.0344
-4.105e-06,1.34375e-08,-15.0781
-4.104e-06,1.125e-08,-15.1656
-4.103e-06,1.3125e-08,-15.1188
-4.102e-06,1.0625e-08,-15.1719
-4.101e-06,1.71875e-08,-15.0031
-4.100e-06,1.6875e-08,-15.0875
-4.099e-06,1.875e-08,-15.0938
-4.098e-06,2.23438e-08,-15.0719
-4.097e-06,2.42187e-08,-15.1219
-4.096e-06,3.03125e-08,-15.0063
-4.095e-06,3.34375e-08,-15.0875
-4.094e-06,2.29688e-08,-15.2063
-4.093e-06,2.46875e-08,-15.0469
-4.092e-06,2.67187e-08,-15.0063
-4.091e-06,1.79688e-08,-15.05
-4.090e-06,2.01562e-08,-15.075
-4.089e-06,1.64063e-08,-15.1625
-4.088e-06,1.5625e-08,-15.0438
-4.087e-06,1.29687e-08,-15.0563
-4.086e-06,1.34375e-08,-15.1188
-4.085e-06,8.4375e-09,-15.1656
-4.084e-06,7.8125e-10,-15.0781
-4.083e-06,7.8125e-10,-15.0594
-4.082e-06,-4.84375e-09,-15.0375
-4.081e-06,-5.3125e-09,-15.1156
-4.080e-06,-4.53125e-09,-15.1156
-4.079e-06,4.6875e-10,-15.0844
-4.078e-06,1.71875e-09,-15.0594
-4.077e-06,-3.125e-10,-15.1844
-4.076e-06,6.25e-10,-15.0094
-4.075e-06,0,-15.1594
-4.074e-06,2.96875e-09,-15.0312
-4.073e-06,1.5625e-09,-15.0094
-4.072e-06,-4.0625e-09,-15.1281
-4.071e-06,-6.25e-10,-15.1031
-4.070e-06,2.1875e-09,-15.0781
-4.069e-06,5.46875e-09,-14.9969
-4.068e-06,1.5625e-09,-15.0531
-4.067e-06,3.125e-10,-15.1281
-4.066e-06,-6.875e-09,-15.1344
-4.065e-06,-5.15625e-09,-15.1469
-4.064e-06,-3.4375e-09,-14.9531
-4.063e-06,-8.59375e-09,-15.0406
-4.062e-06,-2.28125e-08,-15.2188
-4.061e-06,-2.4375e-08,-15.0906
-4.060e-06,-2.26563e-08,-14.9688
-4.059e-06,-2.54688e-08,-15.0438
-4.058e-06,-2.26563e-08,-15.0875
-4.057e-06,-2.23438e-08,-15.1688
-4.056e-06,-1.64063e-08,-15.0531
-4.055e-06,-2.54688e-08,-15.0344
-4.054e-06,-3.48438e-08,-15.0469
-4.053e-06,-2.92188e-08,-15.1406
-4.052e-06,-2.65625e-08,-15.075
-4.051e-06,-2.42187e-08,-15.05
-4.050e-06,-2.85938e-08,-15.1031
-4.049e-06,-1.89063e-08,-15.0625
-4.048e-06,-2.25e-08,-15.1063
-4.047e-06,-2.01562e-08,-15.0125
-4.046e-06,-1.98438e-08,-15.0531
-4.045e-06,-2.51563e-08,-15.1875
-4.044e-06,-2.6875e-08,-15.0344
-4.043e-06,-2.34375e-08,-15.1594
-4.042e-06,-1.5e-08,-15.0531
-4.041e-06,-1.6875e-08,-15.0594
-4.040e-06,-2.10937e-08,-15.1438
-4.039e-06,-1.375e-08,-15.1
-4.038e-06,-1.875e-08,-15.1281
-4.037e-06,-1.25e-08,-14.95
-4.036e-06,-1.34375e-08,-15.075
-4.035e-06,-1.09375e-08,-15.1031
-4.034e-06,-1.84375e-08,-15.1156
-4.033e-06,-2.57813e-08,-15.1594
-4.032e-06,-2.28125e-08,-14.9969
-4.031e-06,-2.875e-08,-15.0875
-4.030e-06,-3.625e-08,-15.1969
-4.029e-06,-2.98437e-08,-15.1375
-4.028e-06,-1.89063e-08,-14.9781
-4.027e-06,-1.76562e-08,-15.0438
-4.026e-06,-2.46875e-08,-15.1406
-4.025e-06,-2.84375e-08,-15.1656
-4.024e-06,-3.29688e-08,-15.0406
-4.023e-06,-2.21875e-08,-15.025
-4.022e-06,-2.32813e-08,-15.0938
-4.021e-06,-1.89063e-08,-15.0844
-4.020e-06,-1.59375e-08,-15.0406
-4.019e-06,-1.71875e-08,-15.075
-4.018e-06,-2.20313e-08,-15.0594
-4.017e-06,-1.95313e-08,-15.125
-4.016e-06,-2.21875e-08,-15.0344
-4.015e-06,-2.54688e-08,-15.0594
-4.014e-06,-2.78125e-08,-15.0281
-4.013e-06,-3.28125e-08,-15.2125
-4.012e-06,-3.40625e-08,-14.9844
-4.011e-06,-2.98437e-08,-15.0969
-4.010e-06,-2.34375e-08,-14.8469
-4.009e-06,-3.6875e-08,-14.6
-4.008e-06,-4.40625e-08,-14.1375
-4.007e-06,-4.40625e-08,-13.2344
-4.006e-06,-4.5625e-08,-11.9906
-4.005e-06,-3.89062e-08,-10.1344
-4.004e-06,-4.39063e-08,-7.81875
-4.003e-06,-3.75e-08,-5.14375
-4.002e-06,-4.17187e-08,-2.47188
-4.001e-06,-4.1875e-08,-0.046875
-4.000e-06,-3.625e-08,2.55625
-3.999e-06,-4.23437e-08,4.60938
-3.998e-06,-5.1875e-08,6.3125
-3.997e-06,-4.5e-08,7.74688
-3.996e-06,-3.82813e-08,8.71875
-3.995e-06,-4.03125e-08,9.06875
-3.994e-06,-4.8125e-08,9.29375
-3.993e-06,-5.82813e-08,9.25313
-3.992e-06,-5.85938e-08,9.13125
-3.991e-06,-5.46875e-08,9.00625
-3.990e-06,-6.01563e-08,8.93125
-3.989e-06,-6.375e-08,8.77813
-3.988e-06,-6.8125e-08,8.95
-3.987e-06,-7.17188e-08,9.0875
-3.986e-06,-7.46875e-08,9.25
-3.985e-06,-7.53125e-08,9.46875
-3.984e-06,-7.5625e-08,9.75938
-3.983e-06,-7.15625e-08,10.05
-3.982e-06,-6.96875e-08,10.5281
-3.981e-06,-6.78125e-08,10.8406
-3.980e-06,-6.625e-08,11.4031
-3.979e-06,-7.09375e-08,11.7719
-3.978e-06,-6.46875e-08,12.3063
-3.977e-06,-6.15625e-08,12.8469
-3.976e-06,-7.14063e-08,13.0375
-3.975e-06,-6.07813e-08,13.4375
-3.974e-06,-5.34375e-08,13.5938
-3.973e-06,-4.0625e-08,13.6656
-3.972e-06,-4.98437e-08,13.6031
-3.971e-06,-5.5e-08,13.4781
-3.970e-06,-5.15625e-08,13.425
-3.969e-06,-5.34375e-08,13.3438
-3.968e-06,-5.625e-08,13.1813
-3.967e-06,-5.17188e-08,13.0219
-3.966e-06,-5.20312e-08,12.7563
-3.965e-06,-4.90625e-08,12.6688
-3.964e-06,-4.70312e-08,12.7656
-3.963e-06,-4.85937e-08,12.5906
-3.962e-06,-3.96875e-08,12.5531
-3.961e-06,-4.15625e-08,12.5563
-3.960e-06,-3.59375e-08,12.6031
-3.959e-06,-3.4375e-08,12.6344
-3.958e-06,-2.76562e-08,12.6406
-3.957e-06,-2.09375e-08,12.725
-3.956e-06,-2.6875e-08,12.9
-3.955e-06,-2.42187e-08,12.9719
-3.954e-06,-2.5625e-08,13.0188
-3.953e-06,-2.90625e-08,13.0813
-3.952e-06,-3.03125e-08,13.2125
-3.951e-06,-3.375e-08,13.2313
-3.950e-06,-3.48438e-08,13.3344
-3.949e-06,-4.25e-08,13.3219
-3.948e-06,-2.9375e-08,13.3969
-3.947e-06,-2.9375e-08,13.3125
-3.946e-06,-2.6875e-08,13.3
-3.945e-06,-3.07813e-08,13.2281
-3.944e-06,-3.96875e-08,13.275
-3.943e-06,-3.09375e-08,13.2469
-3.942e-06,-3.9375e-08,13.2406
-3.941e-06,-3.5625e-08,13.2469
-3.940e-06,-4.26563e-08,13.2
-3.939e-06,-4.875e-08,13.1656
-3.938e-06,-5.85938e-08,13.2219
-3.937e-06,-5.79688e-08,13.1625
-3.936e-06,-6.28125e-08,13.1719
-3.935e-06,-6.21875e-08,13.2156
-3.934e-06,-6.82813e-08,13.225
-3.933e-06,-7.10938e-08,13.25
-3.932e-06,-7.01563e-08,13.2688
-3.931e-06,-7.57813e-08,13.2563
-3.930e-06,-7.25e-08,13.2844
-3.929e-06,-7.48437e-08,13.2656
-3.928e-06,-7.51562e-08,13.3219
-3.927e-06,-7.84375e-08,13.3375
-3.926e-06,-7.96875e-08,13.2969
-3.925e-06,-6.95312e-08,13.4062
-3.924e-06,-6.5625e-08,13.4938
-3.923e-06,-6.51562e-08,13.2812
-3.922e-06,-6.5e-08,13.3844
-3.921e-06,-5.8125e-08,13.4313
-3.920e-06,-5.59375e-08,13.3688
-3.919e-06,-4.57812e-08,13.3625
-3.918e-06,-3.84375e-08,13.4656
-3.917e-06,-4.20313e-08,13.3219
-3.916e-06,-3.98438e-08,13.4813
-3.915e-06,-3.59375e-08,13.3906
-3.914e-06,-3.6875e-08,13.4656
-3.913e-06,-4.10938e-08,13.4031
-3.912e-06,-4.34375e-08,13.3938
-3.911e-06,-3.53125e-08,13.4719
-3.910e-06,-3.75e-08,13.3844
-3.909e-06,-3.67187e-08,13.5312
-3.908e-06,-4.75e-08,13.3781
-3.907e-06,-4.45313e-08,13.4469
-3.906e-06,-4.6875e-08,13.4438
-3.905e-06,-4.23437e-08,13.4656
-3.904e-06,-3.71875e-08,13.4844
-3.903e-06,-4.32813e-08,13.4438
-3.902e-06,-4.6875e-08,13.4062
-3.901e-06,-4.39063e-08,13.4594
-3.900e-06,-3.82813e-08,13.5719
-3.899e-06,-3.625e-08,13.5094
-3.898e-06,-4.3125e-08,13.4781
-3.897e-06,-4.78125e-08,13.45
-3.896e-06,-5.21875e-08,13.5188
-3.895e-06,-6.29688e-08,13.4875
-3.894e-06,-5.96875e-08,13.4281
-3.893e-06,-4.375e-08,13.4156
-3.892e-06,-4.9375e-08,13.5406
-3.891e-06,-5.625e-08,13.4781
-3.890e-06,-5.15625e-08,13.4594
-3.889e-06,-4.6875e-08,13.4906
-3.888e-06,-4.42188e-08,13.5781
-3.887e-06,-4.39063e-08,13.4219
-3.886e-06,-4.3125e-08,13.6281
-3.885e-06,-5.35938e-08,13.4094
-3.884e-06,-4.54688e-08,13.55
-3.883e-06,-4.5e-08,13.4594
-3.882e-06,-3.84375e-08,13.5656
-3.881e-06,-3.3125e-08,13.5719
-3.880e-06,-3.84375e-08,13.5688
-3.879e-06,-3.39062e-08,13.5469
-3.878e-06,-4.45313e-08,13.5438
-3.877e-06,-3.96875e-08,13.6562
-3.876e-06,-4.23437e-08,13.4688
-3.875e-06,-4.35937e-08,13.5063
-3.874e-06,-4.65625e-08,13.55
-3.873e-06,-4.4375e-08,13.5031
-3.872e-06,-4.15625e-08,13.6438
-3.871e-06,-4.8125e-08,13.5281
-3.870e-06,-5.5625e-08,13.4969
-3.869e-06,-4.46875e-08,13.4531
-3.868e-06,-4.0625e-08,13.5844
-3.867e-06,-4.40625e-08,13.6125
-3.866e-06,-5.01563e-08,13.6344
-3.865e-06,-4.85937e-08,13.4938
-3.864e-06,-4.5e-08,13.575
-3.863e-06,-4.60938e-08,13.5656
-3.862e-06,-5.64063e-08,13.5031
-3.861e-06,-5.03125e-08,13.5438
-3.860e-06,-4.8125e-08,13.575
-3.859e-06,-5.09375e-08,13.5344
-3.858e-06,-5.07813e-08,13.5719
-3.857e-06,-4.51562e-08,13.5625
-3.856e-06,-4.34375e-08,13.6063
-3.855e-06,-4.42188e-08,13.4688
-3.854e-06,-4.23437e-08,13.6938
-3.853e-06,-5.20312e-08,13.475
-3.852e-06,-4.32813e-08,13.6406
-3.851e-06,-4.09375e-08,13.5281
-3.850e-06,-4.20313e-08,13.6188
-3.849e-06,-3.96875e-08,13.6531
-3.848e-06,-4.92187e-08,13.5063
-3.847e-06,-5.375e-08,13.5469
-3.846e-06,-5.82813e-08,13.5688
-3.845e-06,-6.03125e-08,13.6406
-3.844e-06,-6.82813e-08,13.5219
-3.843e-06,-7.20312e-08,13.5688
-3.842e-06,-7.10938e-08,13.5875
-3.841e-06,-7.29688e-08,13.5719
-3.840e-06,-7.39063e-08,13.6844
-3.839e-06,-7.40625e-08,13.575
-3.838e-06,-6.8125e-08,13.5031
-3.837e-06,-5.57813e-08,13.5688
-3.836e-06,-6.1875e-08,13.7
-3.835e-06,-6.59375e-08,13.6313
-3.834e-06,-6.28125e-08,13.6719
-3.833e-06,-5.9375e-08,13.5469
-3.832e-06,-5.54687e-08,13.6281
-3.831e-06,-5.82813e-08,13.55
-3.830e-06,-5.23438e-08,13.5438
-3.829e-06,-3.23438e-08,13.5625
-3.828e-06,-2.98437e-08,13.6031
-3.827e-06,-3.70313e-08,13.5438
-3.826e-06,-3.76563e-08,13.5594
-3.825e-06,-3.39062e-08,13.5781
-3.824e-06,-3.76563e-08,13.5781
-3.823e-06,-3.89062e-08,13.5438
-3.822e-06,-3.54687e-08,13.6562
-3.821e-06,-3.5625e-08,13.4563
-3.820e-06,-2.875e-08,13.625
-3.819e-06,-3.10938e-08,13.5312
-3.818e-06,-3e-08,13.7188
-3.817e-06,-2.70312e-08,13.6938
-3.816e-06,-3.625e-08,13.5656
-3.815e-06,-3.03125e-08,13.6063
-3.814e-06,-2.60938e-08,13.6
-3.813e-06,-2.45313e-08,13.6531
-3.812e-06,-2.79688e-08,13.5594
-3.811e-06,-2.75e-08,13.5188
-3.810e-06,-2.78125e-08,13.6406
-3.809e-06,-3.07813e-08,13.5938
-3.808e-06,-2.59375e-08,13.6844
-3.807e-06,-3.51563e-08,13.6719
-3.806e-06,-4.45313e-08,13.525
-3.805e-06,-3.95312e-08,13.5406
-3.804e-06,-4.5e-08,13.7375
-3.803e-06,-4.375e-08,13.7
-3.802e-06,-3.65625e-08,13.6625
-3.801e-06,-3.82813e-08,13.5344
-3.800e-06,-3.51563e-08,13.6281
-3.799e-06,-4.34375e-08,13.6031
-3.798e-06,-5.29688e-08,13.6063
-3.797e-06,-5.53125e-08,13.55
-3.796e-06,-5.09375e-08,13.6094
-3.795e-06,-4.42188e-08,13.5875
-3.794e-06,-4.9375e-08,13.5688
-3.793e-06,-4.375e-08,13.6344
-3.792e-06,-4.4375e-08,13.6281
-3.791e-06,-5.20312e-08,13.575
-3.790e-06,-5.875e-08,13.7063
-3.789e-06,-6.8125e-08,13.5281
-3.788e-06,-5.70313e-08,13.6281
-3.787e-06,-6.5625e-08,13.5906
-3.786e-06,-6.76563e-08,13.7031
-3.785e-06,-6.75e-08,13.725
-3.784e-06,-6.1875e-08,13.6063
-3.783e-06,-6e-08,13.625
-3.782e-06,-6.82813e-08,13.5844
-3.781e-06,-5.89062e-08,13.6688
-3.780e-06,-6.78125e-08,13.6313
-3.779e-06,-6.8125e-08,13.5688
-3.778e-06,-6.125e-08,13.6
-3.777e-06,-6.0625e-08,13.5875
-3.776e-06,-5.54687e-08,13.6781
-3.775e-06,-5.4375e-08,13.6625
