Time(s),CH1(V),CH3(V)
1.5900E-06,-2.917593E+00,-8.696000E-04
1.5902E-06,-2.917593E+00,-8.696000E-04
1.5905E-06,-2.917593E+00,0.000000E+00
1.5907E-06,-2.917593E+00,-1.739200E-03
1.5910E-06,-3.142023E+00,-1.739200E-03
1.5912E-06,-3.142023E+00,-8.696000E-04
1.5915E-06,-3.142023E+00,-8.696000E-04
1.5917E-06,-3.142023E+00,-8.696000E-04
1.5920E-06,-3.142023E+00,-8.696000E-04
1.5922E-06,-3.142023E+00,-1.739200E-03
1.5925E-06,-3.142023E+00,-1.739200E-03
1.5927E-06,-2.917593E+00,-1.739200E-03
1.5930E-06,-3.142023E+00,-1.739200E-03
1.5932E-06,-2.917593E+00,-1.739200E-03
1.5935E-06,-2.917593E+00,-1.739200E-03
1.5937E-06,-3.142023E+00,-1.739200E-03
1.5940E-06,-3.142023E+00,-1.739200E-03
1.5942E-06,-3.142023E+00,-2.608800E-03
1.5945E-06,-3.142023E+00,-3.478400E-03
1.5947E-06,-2.917593E+00,-2.608800E-03
1.5950E-06,-2.917593E+00,-1.739200E-03
1.5952E-06,-3.142023E+00,-2.608800E-03
1.5955E-06,-3.142023E+00,-2.608800E-03
1.5957E-06,-2.917593E+00,-2.608800E-03
1.5960E-06,-2.917593E+00,-3.478400E-03
1.5962E-06,-2.917593E+00,-3.478400E-03
1.5965E-06,-2.917593E+00,-2.608800E-03
1.5967E-06,-3.142023E+00,-3.478400E-03
1.5970E-06,-3.142023E+00,-3.478400E-03
1.5972E-06,-3.142023E+00,-3.478400E-03
1.5975E-06,-3.142023E+00,-3.478400E-03
1.5977E-06,-2.917593E+00,-3.478400E-03
1.5980E-06,-2.917593E+00,-3.478400E-03
1.5982E-06,-2.917593E+00,-3.478400E-03
1.5985E-06,-2.917593E+00,-3.478400E-03
1.5987E-06,-2.917593E+00,-2.608800E-03
1.5990E-06,-2.917593E+00,-3.478400E-03
1.5992E-06,-3.142023E+00,-3.478400E-03
1.5995E-06,-3.142023E+00,-3.478400E-03
1.5997E-06,-2.917593E+00,-3.478400E-03
1.6000E-06,-3.142023E+00,-3.478400E-03
1.6002E-06,-3.142023E+00,-3.478400E-03
1.6005E-06,-3.142023E+00,-3.478400E-03
1.6007E-06,-3.366453E+00,-4.348000E-03
1.6010E-06,-3.366453E+00,-4.348000E-03
1.6012E-06,-3.142023E+00,-3.478400E-03
1.6015E-06,-3.142023E+00,-3.478400E-03
1.6017E-06,-3.142023E+00,-4.348000E-03
1.6020E-06,-2.917593E+00,-4.348000E-03
1.6022E-06,-2.917593E+00,-4.348000E-03
1.6025E-06,-3.142023E+00,-4.348000E-03
1.6027E-06,-3.142023E+00,-4.348000E-03
1.6030E-06,-3.142023E+00,-3.478400E-03
1.6032E-06,-2.917593E+00,-3.478400E-03
1.6035E-06,-2.917593E+00,-4.348000E-03
1.6037E-06,-2.917593E+00,-4.348000E-03
1.6040E-06,-2.917593E+00,-4.348000E-03
1.6042E-06,-2.917593E+00,-4.348000E-03
1.6045E-06,-3.142023E+00,-4.348000E-03
1.6047E-06,-3.142023E+00,-5.217600E-03
1.6050E-06,-3.142023E+00,-4.348000E-03
1.6052E-06,-3.142023E+00,-3.478400E-03
1.6055E-06,-2.917593E+00,-4.348000E-03
1.6057E-06,-2.917593E+00,-4.348000E-03
1.6060E-06,-2.693162E+00,-4.348000E-03
1.6062E-06,-2.917593E+00,-4.348000E-03
1.6065E-06,-3.142023E+00,-4.348000E-03
1.6067E-06,-2.917593E+00,-3.478400E-03
1.6070E-06,-2.917593E+00,-3.478400E-03
1.6072E-06,-2.917593E+00,-4.348000E-03
1.6075E-06,-2.693162E+00,-4.348000E-03
1.6077E-06,-2.693162E+00,-4.348000E-03
1.6080E-06,-2.693162E+00,-4.348000E-03
1.6082E-06,-2.693162E+00,-4.348000E-03
1.6085E-06,-2.693162E+00,-5.217600E-03
1.6087E-06,-2.693162E+00,-4.348000E-03
1.6090E-06,-2.693162E+00,-4.348000E-03
1.6092E-06,-2.693162E+00,-4.348000E-03
1.6095E-06,-2.693162E+00,-4.348000E-03
1.6097E-06,-2.468732E+00,-4.348000E-03
1.6100E-06,-2.468732E+00,-4.348000E-03
1.6102E-06,-2.693162E+00,-3.478400E-03
1.6105E-06,-2.468732E+00,-2.608800E-03
1.6107E-06,-2.468732E+00,-2.608800E-03
1.6110E-06,-2.468732E+00,-2.608800E-03
1.6112E-06,-2.468732E+00,-3.478400E-03
1.6115E-06,-2.468732E+00,-3.478400E-03
1.6117E-06,-2.468732E+00,-4.348000E-03
1.6120E-06,-2.244302E+00,-5.217600E-03
1.6122E-06,-2.244302E+00,-4.348000E-03
1.6125E-06,-2.244302E+00,-4.348000E-03
1.6127E-06,-2.244302E+00,-4.348000E-03
1.6130E-06,-2.244302E+00,-4.348000E-03
1.6132E-06,-2.019872E+00,-4.348000E-03
1.6135E-06,-2.019872E+00,-4.348000E-03
1.6137E-06,-2.019872E+00,-3.478400E-03
1.6140E-06,-1.795442E+00,-3.478400E-03
1.6142E-06,-2.019872E+00,-3.478400E-03
1.6145E-06,-2.019872E+00,-3.478400E-03
1.6147E-06,-1.795442E+00,-3.478400E-03
1.6150E-06,-1.795442E+00,-3.478400E-03
1.6152E-06,-1.795442E+00,-3.478400E-03
1.6155E-06,-1.795442E+00,-3.478400E-03
1.6157E-06,-1.795442E+00,-3.478400E-03
1.6160E-06,-1.795442E+00,-3.478400E-03
1.6162E-06,-1.795442E+00,-2.608800E-03
1.6165E-06,-1.571011E+00,-2.608800E-03
1.6167E-06,-1.346581E+00,-3.478400E-03
1.6170E-06,-1.122151E+00,-3.478400E-03
1.6172E-06,-1.346581E+00,-2.608800E-03
1.6175E-06,-1.122151E+00,-2.608800E-03
1.6177E-06,-8.977208E-01,-2.608800E-03
1.6180E-06,-1.122151E+00,-3.478400E-03
1.6182E-06,-1.346581E+00,-2.608800E-03
1.6185E-06,-1.122151E+00,-2.608800E-03
1.6187E-06,-1.122151E+00,-2.608800E-03
1.6190E-06,-1.122151E+00,-1.739200E-03
1.6192E-06,-1.122151E+00,-1.739200E-03
1.6195E-06,-8.977208E-01,-3.478400E-03
1.6197E-06,-6.732906E-01,-2.608800E-03
1.6200E-06,-6.732906E-01,-2.608800E-03
1.6202E-06,-8.977208E-01,-2.608800E-03
1.6205E-06,-6.732906E-01,-1.739200E-03
1.6207E-06,-6.732906E-01,-8.696000E-04
1.6210E-06,-6.732906E-01,-8.696000E-04
1.6212E-06,-6.732906E-01,-1.739200E-03
1.6215E-06,-6.732906E-01,-2.608800E-03
1.6217E-06,-4.488604E-01,-1.739200E-03
1.6220E-06,-4.488604E-01,-1.739200E-03
1.6222E-06,-4.488604E-01,-2.608800E-03
1.6225E-06,-4.488604E-01,-2.608800E-03
1.6227E-06,-4.488604E-01,-1.739200E-03
1.6230E-06,-4.488604E-01,-8.696000E-04
1.6232E-06,-2.244302E-01,-8.696000E-04
1.6235E-06,-2.244302E-01,-8.696000E-04
1.6237E-06,0.000000E+00,-1.739200E-03
1.6240E-06,0.000000E+00,-1.739200E-03
1.6242E-06,0.000000E+00,-1.739200E-03
1.6245E-06,0.000000E+00,-1.739200E-03
1.6247E-06,0.000000E+00,-1.739200E-03
1.6250E-06,2.244302E-01,-1.739200E-03
1.6252E-06,2.244302E-01,-2.608800E-03
1.6255E-06,2.244302E-01,-2.608800E-03
1.6257E-06,2.244302E-01,-3.478400E-03
1.6260E-06,2.244302E-01,-2.608800E-03
1.6262E-06,2.244302E-01,-1.739200E-03
1.6265E-06,2.244302E-01,-1.739200E-03
1.6267E-06,4.488604E-01,-1.739200E-03
1.6270E-06,4.488604E-01,-8.696000E-04
1.6272E-06,4.488604E-01,-8.696000E-04
1.6275E-06,4.488604E-01,-1.739200E-03
1.6277E-06,4.488604E-01,-1.739200E-03
1.6280E-06,4.488604E-01,-8.696000E-04
1.6282E-06,4.488604E-01,-8.696000E-04
1.6285E-06,4.488604E-01,-1.739200E-03
1.6287E-06,6.732906E-01,-8.696000E-04
1.6290E-06,6.732906E-01,-8.696000E-04
1.6292E-06,6.732906E-01,-8.696000E-04
1.6295E-06,6.732906E-01,-8.696000E-04
1.6297E-06,4.488604E-01,-8.696000E-04
1.6300E-06,6.732906E-01,-1.739200E-03
1.6302E-06,6.732906E-01,-8.696000E-04
1.6305E-06,8.977208E-01,-8.696000E-04
1.6307E-06,8.977208E-01,-8.696000E-04
1.6310E-06,6.732906E-01,-8.696000E-04
1.6312E-06,8.977208E-01,-8.696000E-04
1.6315E-06,8.977208E-01,-8.696000E-04
1.6317E-06,8.977208E-01,-8.696000E-04
1.6320E-06,6.732906E-01,0.000000E+00
1.6322E-06,6.732906E-01,-8.696000E-04
1.6325E-06,1.122151E+00,-8.696000E-04
1.6327E-06,1.122151E+00,-8.696000E-04
1.6330E-06,8.977208E-01,-8.696000E-04
1.6332E-06,8.977208E-01,0.000000E+00
1.6335E-06,1.122151E+00,8.696000E-04
1.6337E-06,1.122151E+00,0.000000E+00
1.6340E-06,8.977208E-01,-8.696000E-04
1.6342E-06,8.977208E-01,0.000000E+00
1.6345E-06,1.346581E+00,0.000000E+00
1.6347E-06,1.346581E+00,0.000000E+00
1.6350E-06,1.346581E+00,-8.696000E-04
1.6352E-06,1.346581E+00,-8.696000E-04
1.6355E-06,1.346581E+00,-8.696000E-04
1.6357E-06,1.346581E+00,-8.696000E-04
1.6360E-06,1.346581E+00,-1.739200E-03
1.6362E-06,1.346581E+00,-8.696000E-04
1.6365E-06,1.346581E+00,0.000000E+00
1.6367E-06,1.571011E+00,0.000000E+00
1.6370E-06,1.571011E+00,0.000000E+00
1.6372E-06,1.571011E+00,0.000000E+00
1.6375E-06,1.795442E+00,-8.696000E-04
1.6377E-06,1.795442E+00,0.000000E+00
1.6380E-06,1.795442E+00,8.696000E-04
1.6382E-06,1.795442E+00,8.696000E-04
1.6385E-06,2.019872E+00,8.696000E-04
1.6387E-06,2.019872E+00,8.696000E-04
1.6390E-06,1.795442E+00,0.000000E+00
1.6392E-06,1.571011E+00,0.000000E+00
1.6395E-06,1.795442E+00,8.696000E-04
1.6397E-06,1.795442E+00,8.696000E-04
1.6400E-06,1.571011E+00,8.696000E-04
1.6402E-06,1.795442E+00,1.739200E-03
1.6405E-06,2.019872E+00,8.696000E-04
1.6407E-06,2.019872E+00,8.696000E-04
1.6410E-06,2.019872E+00,1.739200E-03
1.6412E-06,2.019872E+00,8.696000E-04
1.6415E-06,2.019872E+00,8.696000E-04
1.6417E-06,2.019872E+00,1.739200E-03
1.6420E-06,2.019872E+00,8.696000E-04
1.6422E-06,2.019872E+00,8.696000E-04
1.6425E-06,2.019872E+00,1.739200E-03
1.6427E-06,2.019872E+00,2.608800E-03
1.6430E-06,2.244302E+00,1.739200E-03
1.6432E-06,2.468732E+00,1.739200E-03
1.6435E-06,2.468732E+00,2.608800E-03
1.6437E-06,2.244302E+00,1.739200E-03
1.6440E-06,2.019872E+00,1.739200E-03
1.6442E-06,2.468732E+00,8.696000E-04
1.6445E-06,2.468732E+00,1.739200E-03
1.6447E-06,2.468732E+00,1.739200E-03
1.6450E-06,2.244302E+00,2.608800E-03
1.6452E-06,2.244302E+00,2.608800E-03
1.6455E-06,2.019872E+00,2.608800E-03
1.6457E-06,2.019872E+00,2.608800E-03
1.6460E-06,2.019872E+00,1.739200E-03
1.6462E-06,2.244302E+00,1.739200E-03
1.6465E-06,2.244302E+00,1.739200E-03
1.6467E-06,2.244302E+00,1.739200E-03
1.6470E-06,2.019872E+00,1.739200E-03
1.6472E-06,2.244302E+00,1.739200E-03
1.6475E-06,2.468732E+00,1.739200E-03
1.6477E-06,2.244302E+00,1.739200E-03
1.6480E-06,2.468732E+00,1.739200E-03
1.6482E-06,2.468732E+00,1.739200E-03
1.6485E-06,2.244302E+00,2.608800E-03
1.6487E-06,2.244302E+00,2.608800E-03
1.6490E-06,2.468732E+00,1.739200E-03
1.6492E-06,2.244302E+00,1.739200E-03
1.6495E-06,2.468732E+00,1.739200E-03
1.6497E-06,2.468732E+00,1.739200E-03
1.6500E-06,2.468732E+00,1.739200E-03
1.6502E-06,2.244302E+00,1.739200E-03
1.6505E-06,2.019872E+00,1.739200E-03
1.6507E-06,2.468732E+00,1.739200E-03
1.6510E-06,2.693162E+00,1.739200E-03
1.6512E-06,2.693162E+00,2.608800E-03
1.6515E-06,2.693162E+00,2.608800E-03
1.6517E-06,2.244302E+00,2.608800E-03
1.6520E-06,2.468732E+00,1.739200E-03
1.6522E-06,2.468732E+00,8.696000E-04
1.6525E-06,2.244302E+00,8.696000E-04
1.6527E-06,2.244302E+00,1.739200E-03
1.6530E-06,2.244302E+00,1.739200E-03
1.6532E-06,2.468732E+00,1.739200E-03
1.6535E-06,2.468732E+00,1.739200E-03
1.6537E-06,2.468732E+00,1.739200E-03
1.6540E-06,2.693162E+00,8.696000E-04
1.6542E-06,2.693162E+00,1.739200E-03
1.6545E-06,2.468732E+00,2.608800E-03
1.6547E-06,2.468732E+00,2.608800E-03
1.6550E-06,2.468732E+00,2.608800E-03
1.6552E-06,2.468732E+00,2.608800E-03
1.6555E-06,2.468732E+00,3.478400E-03
1.6557E-06,2.468732E+00,3.478400E-03
1.6560E-06,2.468732E+00,1.739200E-03
1.6562E-06,2.693162E+00,1.739200E-03
1.6565E-06,2.693162E+00,2.608800E-03
1.6567E-06,2.693162E+00,2.608800E-03
1.6570E-06,2.693162E+00,2.608800E-03
1.6572E-06,2.468732E+00,1.739200E-03
1.6575E-06,2.468732E+00,1.739200E-03
1.6577E-06,2.693162E+00,2.608800E-03
1.6580E-06,2.693162E+00,2.608800E-03
1.6582E-06,2.468732E+00,2.608800E-03
1.6585E-06,2.468732E+00,2.608800E-03
1.6587E-06,2.693162E+00,2.608800E-03
1.6590E-06,2.693162E+00,2.608800E-03
1.6592E-06,2.693162E+00,2.608800E-03
1.6595E-06,2.693162E+00,2.608800E-03
1.6597E-06,2.693162E+00,2.608800E-03
1.6600E-06,2.468732E+00,2.608800E-03
1.6602E-06,2.468732E+00,2.608800E-03
1.6605E-06,2.468732E+00,2.608800E-03
1.6607E-06,2.693162E+00,3.478400E-03
1.6610E-06,2.917593E+00,3.478400E-03
1.6612E-06,2.693162E+00,2.608800E-03
1.6615E-06,2.693162E+00,2.608800E-03
1.6617E-06,2.468732E+00,3.478400E-03
1.6620E-06,2.468732E+00,2.608800E-03
1.6622E-06,2.468732E+00,2.608800E-03
1.6625E-06,2.693162E+00,2.608800E-03
1.6627E-06,2.468732E+00,2.608800E-03
1.6630E-06,2.468732E+00,2.608800E-03
1.6632E-06,2.693162E+00,3.478400E-03
1.6635E-06,2.468732E+00,3.478400E-03
1.6637E-06,2.468732E+00,3.478400E-03
1.6640E-06,2.693162E+00,3.478400E-03
1.6642E-06,2.468732E+00,3.478400E-03
1.6645E-06,2.693162E+00,2.608800E-03
1.6647E-06,2.693162E+00,3.478400E-03
1.6650E-06,2.693162E+00,3.478400E-03
1.6652E-06,2.693162E+00,3.478400E-03
1.6655E-06,2.917593E+00,2.608800E-03
1.6657E-06,2.468732E+00,2.608800E-03
1.6660E-06,2.468732E+00,1.739200E-03
1.6662E-06,2.693162E+00,2.608800E-03
1.6665E-06,2.917593E+00,2.608800E-03
1.6667E-06,2.917593E+00,3.478400E-03
1.6670E-06,2.693162E+00,3.478400E-03
1.6672E-06,2.693162E+00,3.478400E-03
1.6675E-06,2.917593E+00,3.478400E-03
1.6677E-06,2.917593E+00,3.478400E-03
1.6680E-06,2.693162E+00,2.608800E-03
1.6682E-06,2.468732E+00,2.608800E-03
1.6685E-06,2.693162E+00,3.478400E-03
1.6687E-06,2.693162E+00,3.478400E-03
1.6690E-06,2.693162E+00,3.478400E-03
1.6692E-06,2.693162E+00,3.478400E-03
1.6695E-06,2.917593E+00,2.608800E-03
1.6697E-06,2.917593E+00,1.739200E-03
1.6700E-06,2.693162E+00,1.739200E-03
1.6702E-06,2.693162E+00,1.739200E-03
1.6705E-06,2.693162E+00,1.739200E-03
1.6707E-06,2.468732E+00,2.608800E-03
1.6710E-06,2.693162E+00,3.478400E-03
1.6712E-06,2.693162E+00,3.478400E-03
1.6715E-06,2.917593E+00,2.608800E-03
1.6717E-06,2.917593E+00,2.608800E-03
1.6720E-06,2.693162E+00,2.608800E-03
1.6722E-06,2.693162E+00,2.608800E-03
1.6725E-06,2.693162E+00,3.478400E-03
1.6727E-06,2.468732E+00,2.608800E-03
1.6730E-06,2.468732E+00,2.608800E-03
1.6732E-06,2.468732E+00,2.608800E-03
1.6735E-06,2.693162E+00,1.739200E-03
1.6737E-06,2.693162E+00,2.608800E-03
1.6740E-06,2.693162E+00,2.608800E-03
1.6742E-06,2.693162E+00,2.608800E-03
1.6745E-06,2.917593E+00,3.478400E-03
1.6747E-06,2.917593E+00,4.348000E-03
1.6750E-06,2.693162E+00,4.348000E-03
1.6752E-06,2.693162E+00,3.478400E-03
1.6755E-06,2.693162E+00,3.478400E-03
1.6757E-06,2.693162E+00,2.608800E-03
1.6760E-06,2.693162E+00,3.478400E-03
1.6762E-06,2.468732E+00,3.478400E-03
1.6765E-06,2.693162E+00,2.608800E-03
1.6767E-06,2.693162E+00,2.608800E-03
1.6770E-06,2.693162E+00,2.608800E-03
1.6772E-06,2.917593E+00,2.608800E-03
1.6775E-06,2.693162E+00,2.608800E-03
1.6777E-06,2.917593E+00,3.478400E-03
1.6780E-06,2.917593E+00,3.478400E-03
1.6782E-06,2.693162E+00,2.608800E-03
1.6785E-06,2.917593E+00,2.608800E-03
1.6787E-06,2.917593E+00,1.739200E-03
1.6790E-06,2.917593E+00,1.739200E-03
1.6792E-06,2.917593E+00,1.739200E-03
1.6795E-06,2.917593E+00,1.739200E-03
1.6797E-06,2.693162E+00,2.608800E-03
1.6800E-06,2.693162E+00,3.478400E-03
1.6802E-06,2.917593E+00,3.478400E-03
1.6805E-06,2.917593E+00,3.478400E-03
1.6807E-06,3.142023E+00,3.478400E-03
1.6810E-06,2.917593E+00,3.478400E-03
1.6812E-06,2.917593E+00,3.478400E-03
1.6815E-06,2.917593E+00,3.478400E-03
1.6817E-06,2.693162E+00,3.478400E-03
1.6820E-06,2.468732E+00,3.478400E-03
1.6822E-06,2.468732E+00,3.478400E-03
1.6825E-06,2.693162E+00,3.478400E-03
1.6827E-06,2.693162E+00,3.478400E-03
1.6830E-06,2.468732E+00,2.608800E-03
1.6832E-06,2.693162E+00,3.478400E-03
1.6835E-06,2.693162E+00,3.478400E-03
1.6837E-06,2.468732E+00,2.608800E-03
1.6840E-06,2.693162E+00,3.478400E-03
1.6842E-06,3.142023E+00,3.478400E-03
1.6845E-06,2.693162E+00,3.478400E-03
1.6847E-06,2.468732E+00,3.478400E-03
1.6850E-06,2.917593E+00,3.478400E-03
1.6852E-06,2.917593E+00,3.478400E-03
1.6855E-06,2.693162E+00,4.348000E-03
1.6857E-06,2.468732E+00,4.348000E-03
1.6860E-06,2.468732E+00,4.348000E-03
1.6862E-06,2.693162E+00,4.348000E-03
1.6865E-06,2.693162E+00,4.348000E-03
1.6867E-06,2.468732E+00,5.217600E-03
1.6870E-06,2.468732E+00,5.217600E-03
1.6872E-06,2.693162E+00,4.348000E-03
1.6875E-06,2.917593E+00,4.348000E-03
1.6877E-06,2.917593E+00,4.348000E-03
1.6880E-06,3.142023E+00,4.348000E-03
1.6882E-06,2.917593E+00,4.348000E-03
1.6885E-06,2.917593E+00,4.348000E-03
1.6887E-06,2.693162E+00,4.348000E-03
1.6890E-06,2.693162E+00,5.217600E-03
1.6892E-06,2.693162E+00,5.217600E-03
1.6895E-06,2.468732E+00,5.217600E-03
1.6897E-06,2.468732E+00,5.217600E-03
1.6900E-06,2.693162E+00,5.217600E-03
1.6902E-06,2.693162E+00,5.217600E-03
1.6905E-06,2.693162E+00,5.217600E-03
1.6907E-06,2.693162E+00,5.217600E-03
1.6910E-06,2.693162E+00,5.217600E-03
1.6912E-06,2.693162E+00,5.217600E-03
1.6915E-06,2.468732E+00,6.087200E-03
1.6917E-06,2.693162E+00,6.087200E-03
1.6920E-06,2.917593E+00,5.217600E-03
1.6922E-06,2.693162E+00,5.217600E-03
1.6925E-06,2.693162E+00,5.217600E-03
1.6927E-06,2.693162E+00,5.217600E-03
1.6930E-06,2.693162E+00,6.087200E-03
1.6932E-06,2.468732E+00,6.087200E-03
1.6935E-06,2.468732E+00,6.087200E-03
1.6937E-06,2.468732E+00,6.087200E-03
1.6940E-06,2.468732E+00,6.087200E-03
1.6942E-06,2.693162E+00,6.956800E-03
1.6945E-06,2.693162E+00,6.956800E-03
1.6947E-06,2.693162E+00,6.956800E-03
1.6950E-06,2.693162E+00,6.956800E-03
1.6952E-06,2.693162E+00,6.087200E-03
1.6955E-06,2.917593E+00,6.087200E-03
1.6957E-06,2.917593E+00,6.956800E-03
1.6960E-06,2.693162E+00,6.956800E-03
1.6962E-06,2.693162E+00,6.956800E-03
1.6965E-06,2.693162E+00,6.087200E-03
1.6967E-06,2.693162E+00,6.956800E-03
1.6970E-06,2.693162E+00,6.956800E-03
1.6972E-06,2.693162E+00,6.087200E-03
1.6975E-06,2.693162E+00,6.087200E-03
1.6977E-06,2.917593E+00,6.956800E-03
1.6980E-06,2.917593E+00,6.956800E-03
1.6982E-06,2.917593E+00,6.956800E-03
1.6985E-06,2.693162E+00,7.826400E-03
1.6987E-06,2.917593E+00,8.696000E-03
1.6990E-06,2.917593E+00,7.826400E-03
1.6992E-06,2.917593E+00,7.826400E-03
1.6995E-06,2.693162E+00,8.696000E-03
1.6997E-06,2.693162E+00,8.696000E-03
1.7000E-06,2.693162E+00,8.696000E-03
1.7002E-06,2.693162E+00,8.696000E-03
1.7005E-06,2.693162E+00,8.696000E-03
1.7007E-06,2.693162E+00,8.696000E-03
1.7010E-06,2.693162E+00,8.696000E-03
1.7012E-06,2.693162E+00,8.696000E-03
1.7015E-06,2.693162E+00,8.696000E-03
1.7017E-06,2.693162E+00,9.565600E-03
1.7020E-06,2.693162E+00,1.043520E-02
1.7022E-06,2.693162E+00,9.565600E-03
1.7025E-06,2.693162E+00,9.565600E-03
1.7027E-06,2.693162E+00,9.565600E-03
1.7030E-06,2.693162E+00,9.565600E-03
1.7032E-06,2.693162E+00,9.565600E-03
1.7035E-06,2.917593E+00,9.565600E-03
1.7037E-06,2.693162E+00,1.043520E-02
1.7040E-06,2.693162E+00,9.565600E-03
1.7042E-06,2.693162E+00,9.565600E-03
1.7045E-06,2.917593E+00,9.565600E-03
1.7047E-06,2.917593E+00,1.043520E-02
1.7050E-06,2.468732E+00,1.043520E-02
1.7052E-06,2.693162E+00,9.565600E-03
1.7055E-06,2.917593E+00,9.565600E-03
1.7057E-06,2.693162E+00,9.565600E-03
1.7060E-06,2.693162E+00,1.043520E-02
1.7062E-06,2.917593E+00,1.043520E-02
1.7065E-06,2.917593E+00,1.043520E-02
1.7067E-06,2.693162E+00,9.565600E-03
1.7070E-06,2.693162E+00,1.043520E-02
1.7072E-06,2.468732E+00,1.130480E-02
1.7075E-06,2.468732E+00,1.217440E-02
1.7077E-06,2.468732E+00,1.217440E-02
1.7080E-06,2.468732E+00,1.217440E-02
1.7082E-06,2.468732E+00,1.217440E-02
1.7085E-06,2.693162E+00,1.217440E-02
1.7087E-06,2.693162E+00,1.217440E-02
1.7090E-06,2.468732E+00,1.130480E-02
1.7092E-06,2.468732E+00,1.217440E-02
1.7095E-06,2.693162E+00,1.217440E-02
1.7097E-06,2.693162E+00,1.217440E-02
1.7100E-06,2.244302E+00,1.217440E-02
1.7102E-06,2.244302E+00,1.217440E-02
1.7105E-06,2.468732E+00,1.304400E-02
1.7107E-06,2.468732E+00,1.217440E-02
1.7110E-06,2.244302E+00,1.217440E-02
1.7112E-06,2.019872E+00,1.217440E-02
1.7115E-06,2.244302E+00,1.304400E-02
1.7117E-06,2.468732E+00,1.304400E-02
1.7120E-06,2.244302E+00,1.304400E-02
1.7122E-06,2.019872E+00,1.391360E-02
1.7125E-06,2.019872E+00,1.304400E-02
1.7127E-06,2.019872E+00,1.304400E-02
1.7130E-06,2.019872E+00,1.391360E-02
1.7132E-06,2.019872E+00,1.391360E-02
1.7135E-06,2.019872E+00,1.391360E-02
1.7137E-06,2.019872E+00,1.391360E-02
1.7140E-06,1.795442E+00,1.391360E-02
1.7142E-06,1.795442E+00,1.304400E-02
1.7145E-06,1.795442E+00,1.304400E-02
1.7147E-06,1.795442E+00,1.391360E-02
1.7150E-06,1.571011E+00,1.391360E-02
1.7152E-06,1.571011E+00,1.478320E-02
1.7155E-06,1.795442E+00,1.478320E-02
1.7157E-06,1.795442E+00,1.478320E-02
1.7160E-06,1.571011E+00,1.391360E-02
1.7162E-06,1.795442E+00,1.391360E-02
1.7165E-06,1.795442E+00,1.478320E-02
1.7167E-06,1.346581E+00,1.565280E-02
1.7170E-06,1.346581E+00,1.478320E-02
1.7172E-06,1.346581E+00,1.478320E-02
1.7175E-06,1.346581E+00,1.565280E-02
1.7177E-06,1.346581E+00,1.652240E-02
1.7180E-06,1.122151E+00,1.565280E-02
1.7182E-06,1.346581E+00,1.652240E-02
1.7185E-06,1.122151E+00,1.652240E-02
1.7187E-06,8.977208E-01,1.565280E-02
1.7190E-06,8.977208E-01,1.652240E-02
1.7192E-06,1.122151E+00,1.739200E-02
1.7195E-06,8.977208E-01,1.652240E-02
1.7197E-06,8.977208E-01,1.652240E-02
1.7200E-06,8.977208E-01,1.739200E-02
1.7202E-06,6.732906E-01,1.739200E-02
1.7205E-06,6.732906E-01,1.739200E-02
1.7207E-06,4.488604E-01,1.739200E-02
1.7210E-06,6.732906E-01,1.826160E-02
1.7212E-06,6.732906E-01,1.739200E-02
1.7215E-06,4.488604E-01,1.739200E-02
1.7217E-06,6.732906E-01,1.826160E-02
1.7220E-06,6.732906E-01,1.826160E-02
1.7222E-06,4.488604E-01,1.826160E-02
1.7225E-06,4.488604E-01,1.826160E-02
1.7227E-06,2.244302E-01,1.826160E-02
1.7230E-06,2.244302E-01,1.913120E-02
1.7232E-06,4.488604E-01,2.000080E-02
1.7235E-06,2.244302E-01,1.913120E-02
1.7237E-06,2.244302E-01,1.913120E-02
1.7240E-06,2.244302E-01,2.000080E-02
1.7242E-06,2.244302E-01,2.000080E-02
1.7245E-06,2.244302E-01,2.087040E-02
1.7247E-06,2.244302E-01,2.087040E-02
1.7250E-06,2.244302E-01,2.000080E-02
1.7252E-06,0.000000E+00,2.000080E-02
1.7255E-06,-2.244302E-01,2.000080E-02
1.7257E-06,0.000000E+00,2.000080E-02
1.7260E-06,0.000000E+00,2.000080E-02
1.7262E-06,-2.244302E-01,2.087040E-02
1.7265E-06,0.000000E+00,2.174000E-02
1.7267E-06,0.000000E+00,2.087040E-02
1.7270E-06,-2.244302E-01,2.087040E-02
1.7272E-06,-2.244302E-01,2.174000E-02
1.7275E-06,-4.488604E-01,2.174000E-02
1.7277E-06,-2.244302E-01,2.087040E-02
1.7280E-06,-4.488604E-01,2.087040E-02
1.7282E-06,-4.488604E-01,2.174000E-02
1.7285E-06,-2.244302E-01,2.174000E-02
1.7287E-06,-2.244302E-01,2.174000E-02
1.7290E-06,-4.488604E-01,2.174000E-02
1.7292E-06,-6.732906E-01,2.174000E-02
1.7295E-06,-8.977208E-01,2.260960E-02
1.7297E-06,-6.732906E-01,2.260960E-02
1.7300E-06,-6.732906E-01,2.260960E-02
1.7302E-06,-6.732906E-01,2.260960E-02
1.7305E-06,-6.732906E-01,2.347920E-02
1.7307E-06,-8.977208E-01,2.347920E-02
1.7310E-06,-8.977208E-01,2.347920E-02
1.7312E-06,-8.977208E-01,2.260960E-02
1.7315E-06,-6.732906E-01,2.260960E-02
1.7317E-06,-6.732906E-01,2.347920E-02
